DATAFLOW,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EL,2019,10.8,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2010,13.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2011,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2012,14.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2013,14.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2014,14.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2015,13.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2016,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2017,12.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2018,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,ES,2019,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2010,13.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2011,13.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2012,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2013,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2014,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2015,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2016,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2017,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2018,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU15,2019,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2010,12.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2011,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2012,12.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2013,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2014,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2015,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2016,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2017,12.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2018,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,EU28,2019,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2010,15.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2011,15.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2012,15.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2013,16.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2014,16.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2015,17.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2016,17.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2017,17.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2018,17.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FI,2019,17.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2010,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2011,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2012,14.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2013,14.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2014,14.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2015,14.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2016,14.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2017,14.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2018,14.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,FR,2019,14.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2010,10.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2011,9.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2012,9.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2013,9.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2014,9.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2015,9.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2016,9.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2017,9.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2018,8.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HR,2019,8.5,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2010,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2011,12.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2012,12.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2013,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2014,11.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2015,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2016,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2017,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2018,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,HU,2019,14.2,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2010,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2011,13.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2012,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2013,13.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2014,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2015,14.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2016,14.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2017,15.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2018,15.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IE,2019,16.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2010,16.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2011,15.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2012,14.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2013,14.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2014,14.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2015,14.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2016,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2017,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2018,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IS,2019,14.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2010,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2011,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2012,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2013,14.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2014,14.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2015,14.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2016,14.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2017,14.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2018,14.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,IT,2019,14.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2010,6.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2011,6.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2012,6.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2013,6.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2014,6.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2015,6.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2016,6.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2017,6.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2018,6.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LT,2019,6.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2010,14.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2011,13.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2012,13.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2013,12.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2014,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2015,13.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2016,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2017,14.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2018,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LU,2019,13.9,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2010,12.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2011,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2012,13.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2013,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2014,14.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2015,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2016,14.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2017,13.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2018,13.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,LV,2019,13.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MK,2010,17.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MK,2011,17.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MK,2012,17.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MK,2013,17.2,e
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2010,8.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2011,8.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2012,8.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2013,7.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2014,7.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2015,7.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2016,7.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2017,8.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2018,7.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,MT,2019,7.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2010,11.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2011,11.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2012,12.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2013,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2014,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2015,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2016,13.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2017,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2018,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NL,2019,13.6,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2010,12.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2011,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2012,12.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2013,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2014,12.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2015,13.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2016,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2017,13.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,NO,2018,13.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2010,5.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2011,5.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2012,4.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2013,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2014,5.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2015,5.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2016,5.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2017,5.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2018,4.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PL,2019,4.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2010,9.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2011,9.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2012,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2013,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2014,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2015,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2016,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2017,10.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2018,10.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,PT,2019,10.5,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2010,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2011,13.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2012,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2013,12.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2014,12.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2015,13.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2016,12.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2017,12.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2018,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RO,2019,11.4,p
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2010,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2011,10.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2012,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2013,10.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2014,10.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2015,10.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2016,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2017,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2018,10.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,RS,2019,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2010,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2011,11.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2012,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2013,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2014,11.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2015,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2016,10.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2017,10.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2018,10.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SE,2019,10.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2010,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2011,10.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2012,9.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2013,10.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2014,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2015,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2016,11.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2017,10.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2018,10.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SI,2019,10.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2010,16.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2011,16.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2012,15.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2013,15.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2014,15.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2015,15.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2016,15.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2017,15.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2018,15.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,SK,2019,15.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2010,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2011,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2012,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2013,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2014,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2015,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2016,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2017,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2018,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,TR,2019,,c
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2010,17.4,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2011,16.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2012,16.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2013,16.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2014,16.6,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2015,16.7,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2016,16.8,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2017,16.5,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2018,16.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP042,UK,2019,16.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2010,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2011,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2012,1.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2013,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2014,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2015,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2016,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2017,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2018,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,AT,2019,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2010,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2011,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2012,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2013,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2014,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2015,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2016,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2017,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2018,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BE,2019,0.3,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2010,0.9,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2011,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2012,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2013,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2014,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2015,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2016,1.0,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2017,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2018,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,BG,2019,1.1,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2010,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2011,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2012,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2013,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2014,0.2,
ESTAT:NAMA_10_CO3_P3(1.0),A,PC_TOT,CP043,CY,2015,0.3,
